Time [s];Velocity [km/h];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Heating Power LIN [W];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Heater Voltage [V];Heater Current [A];Ambient Temperature [°C];Coolant Temperature Heatercore [°C];Requested Coolant Temperature [°C];Coolant Temperature Inlet [°C];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C]
124.4;55.62;589;45.03;28.09;0.37;0;382.66;-36.28;24;25;78;89;8;90;0;0;85;0.54;1;0;0;32;0;0;0;6;21
124.5;55.73;589;45.03;27.5;0.24;0;382.7;-36.01;24;25;78;89;8;90;0;0;85;0.54;1;0;0;32;0;0;0;6;21
124.6;55.86;589;45.03;27.41;0.43;0;382.7;-36.06;24;25;78;89;8;90;0;0;85;0.53;1;0;0;32;0;0;0;6;21
124.7;56.07;589;45.03;27.5;0.46;0;382.7;-36.01;24;25;78;89;8;90;0;0;85;0.53;1;0;0;32;0;0;0;6;21
124.8;56.23;589;45.03;27.09;0.3;0;382.7;-35.71;24;25;78;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
124.9;56.4;589;44.88;27;0.3;0;382.71;-35.38;24;25;78;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
125;56.6;589;44.88;26.41;0.34;0;382.76;-34.98;24;25;78;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
125.1;56.71;589;44.75;26.5;0.31;0;382.8;-34.6;24;25;78;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
125.2;56.81;589;44.75;25.41;0.28;0;382.8;-34.25;24;25;78;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
125.3;56.97;589;44.85;25.5;0.27;0;382.8;-34.1;24;25;78;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
125.4;57.15;589;44.88;25.5;0.21;0;382.8;-34.45;24;25;78;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
125.5;57.34;589;45.03;25.5;0.27;0;382.79;-34.71;24;25;78;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
125.6;57.41;589;44.88;26.09;0.25;0;382.74;-34.76;24;25;78;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
125.7;57.56;589;44.77;26.09;0.21;0;382.71;-34.65;24;25;78;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
125.8;57.76;589;44.75;25.5;0.31;0;382.76;-34.15;24;25;78;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
125.9;57.87;589;44.43;25;0.28;0;382.81;-33.64;24;25;78;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
126;57.97;589;44.58;24.5;0.2;0;382.86;-33.09;24;25;78;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
126.1;58.14;589;44.75;24;0.22;0;382.89;-32.76;24;25;78;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
126.2;58.34;589;44.58;24.82;0.3;0;382.84;-32.96;24;25;78;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
126.3;58.49;589;44.3;24.09;0.26;0;382.83;-32.73;24;25;78;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
126.4;58.57;589;43.98;23.5;0.2;0;382.93;-31.48;24;25;78;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
126.5;58.72;589;43.78;22.5;0.24;0;383.03;-30.31;24;25;78;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
126.6;58.85;589;43.24;21.09;0.2;0;383.13;-29.31;24;25;78;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
126.7;58.94;589;41.06;20.09;0.17;0;383.24;-27.97;24;25;78;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
126.8;59.05;589;39.03;19.09;0.14;0;383.39;-25.82;24;25;78;89;8;90;0;0;85;0.53;1;0;0;32;0;0;0;6;21
126.9;59.18;589;38.25;17.82;0.03;0;383.54;-23.75;24;25;77.99;89;8;90;0;0;85;0.54;1;0;0;32;0;0;0;6;21
127;59.29;589;37.19;15.5;0.17;0;383.69;-21.9;24;25;77.94;89;8;90;0;0;85;0.54;1;0;0;32;0;0;0;6;21
127.1;59.35;589;35.52;14.09;0.04;0;383.84;-19.94;24;25;77.9;89;8;90;0;0;85;0.55;1;0;0;32;0;0;0;6;21
127.2;59.43;589;32.72;12.68;0.04;0;383.99;-17.69;24;25;77.9;89;8;90;0;0;85;0.56;1;0;0;32;0;0;0;6;21
127.3;59.52;589;29.49;10.5;0.02;0;384.14;-15.67;24;25;77.9;89;8;90;0;0;85;0.56;1;0;0;32;0;0;0;6;21
127.4;59.58;589;27.88;8;-0.15;0;384.29;-14.22;24;25;77.9;89;8;90;0;0;85;0.56;1;0;0;32;0;0;0;6;21
127.5;59.51;589;27.53;7.18;-0.1;0;384.47;-12.15;24;25;77.9;89;8;90;0;0;85;0.56;1;0;0;32;0;0;0;6;21
127.6;59.52;589;27.38;5.32;-0.02;0;384.72;-8.6;24;25;77.9;89;8;90;0;0;85;0.56;1;0;0;32;0;0;0;6;21
127.7;59.61;589;27.23;2.41;-0.02;0;384.93;-5.83;24;25;77.9;89;8;90;0;0;85;0.56;1;0;0;32;0;0;0;6;21
127.8;59.72;589;26.75;1.09;-0.17;0;385.03;-4.93;24;25;77.9;89;8;90;0;0;85;0.56;1;0;0;32;0;0;0;6;21
127.9;59.63;589;25.56;0.59;-0.37;0;385.2;-2.88;24;25;77.9;89;8;90;0;0;85;0.56;1;0;0;32;0;0;0;6;21
128;59.65;589;25.18;-2.59;-0.23;0;385.55;1.92;24;25;77.9;89;8;90;0;0;85;0.56;1;0;0;32;0;0;0;6;21
128.1;59.55;589;25.5;-6.5;-0.23;0;385.83;5.61;24;25;77.9;89;8;90;0;0;85;0.56;1;0;0;32;0;0;0;6;21
128.2;59.58;589;25.98;-9.82;-0.33;0;385.93;6.66;24;25;77.9;89;8;90;0;0;85;0.56;1;0;0;32;0;0;0;6;21
128.3;59.48;589;26.72;-8.32;-0.33;0;385.94;6.47;24;25;77.9;89;8;90;0;0;85;0.56;1;0;0;32;0;0;0;6;21
128.4;59.43;589;27.77;-5.68;-0.23;0;385.74;3.32;24;25;77.9;89;8;90;0;0;85;0.56;1;0;0;32;0;0;0;6;21
128.5;59.35;589;29.62;-3.27;-0.21;0;385.56;0.44;24;25;77.9;89;8;90;0;0;85;0.56;1;0;0;32;0;0;0;6;21
128.6;59.41;589;32.06;-0.45;-0.18;0;385.41;-1.81;24;25;77.9;89;8;90;0;0;85;0.56;1;0;0;32;0;0;0;6;21
128.7;59.47;589;34;1.64;-0.21;0;385.26;-4.03;24;25;77.9;89;8;90;0;0;85;0.56;1;0;0;32;0;0;0;6;21
128.8;59.46;589;34.8;2.32;-0.2;0;385.11;-6.18;24;25;77.9;89;8;90;0;0;85;0.56;1;0;0;32;0;0;0;6;21
128.9;59.5;589;35.87;2.59;-0.2;0;384.96;-8.28;24;25;77.9;89;8;90;0;0;85;0.76;1;0;0;32;0;0;0;6;21
129;59.48;589;36.23;5.23;-0.15;0;384.81;-10.23;24;25;77.9;89;8;90;0;0;85;0.76;1;0;0;32;0;0;0;6;21
129.1;59.47;589;35.93;6;-0.2;0;384.71;-11.26;24;25;77.9;89;8;90;0;0;85;0.76;1;0;0;32;0;0;0;6;21
129.2;59.44;589;35.43;4.68;-0.11;0;384.76;-10.11;24;25;77.9;89;8;90;0;0;85;0.76;1;0;0;32;0;0;0;6;21
129.3;59.49;589;35.13;4.18;-0.12;0;384.81;-9.18;24;25;77.9;89;8;90;0;0;85;0.76;1;0;0;32;0;0;0;6;21
129.4;59.56;589;34.65;4.5;-0.09;0;384.86;-8.78;24;25;77.9;89;8;90;0;0;85;0.76;1;0;0;32;0;0;0;6;21
129.5;59.66;589;33.88;4;0.01;0;384.91;-8.34;24;25;77.9;89;8;90;0;0;85;0.76;1;0;0;32;0;0;0;6;21
129.6;59.6;589;33.73;2.59;-0.07;0;384.96;-7.79;24;25;77.9;89;8;90;0;0;85;0.76;1;0;0;32;0;0;0;6;21
129.7;59.63;589;33.88;3;-0.13;0;385;-7.41;24;25;77.9;89;8;90;0;0;85;0.56;1;0;0;32;0;0;0;6;21
129.8;59.72;589;34.32;2.91;0;0;385;-7.46;24;25;77.9;89;8;90;0;0;85;0.56;1;0;0;32;0;0;0;6;21
129.9;59.74;589;35.21;3.5;-0.06;0;384.97;-7.85;24;25;77.9;89;8;90;0;0;85;0.57;1;0;0;32;0;0;0;6;21
130;59.75;589;37.33;4.32;-0.06;0;384.87;-9.05;24;25;77.9;89;8;90;0;0;85;0.58;1;0;0;32;0;0;0;6;21
130.1;59.78;589;40.11;5.09;-0.05;0;384.79;-10.31;24;25;77.9;89;8;90;0;0;85;0.6;1;0;0;32;0;0;0;6;21
130.2;59.73;589;42.34;5.59;-0.06;0;384.74;-11.71;24;25;77.9;89;8;90;0;0;85;0.61;1;0;0;32;0;0;0;6;21
130.3;59.8;589;43.84;6.91;-0.03;0;384.66;-13.25;24;25;77.9;89;8;90;0;0;85;0.62;1;0;0;32;0;0;0;6;21
130.4;59.83;589;46.69;8.82;0;0;384.51;-15.1;24;25;77.9;89;8;90;0;0;85;0.64;1;0;0;32;0;0;0;6;21
130.5;59.96;588.99;48.97;10.32;0.05;0;384.25;-18.35;24;25;77.9;89;8;90;0;0;85;0.64;1;0;0;32;0;0;0;6;21
130.6;60;588.98;49.23;14.41;0.11;0;383.75;-24.95;24;25;77.9;89;8;90;0;0;85;0.64;1;0;0;32;0;0;0;6;21
130.7;60.12;588.96;49.05;21.38;0.28;0;383.31;-30.84;24;25;77.9;89;8;90;0;0;85;0.64;1;0;0;32;0;0;0;6;21
130.8;60.24;588.95;48.93;22.91;0.18;0;383.01;-35.04;24;25;77.9;89;8;90;0;0;85;0.64;1;0;0;32;0;0;0;6;21
130.9;60.37;588.93;49.05;27.59;0.36;0;382.71;-38.98;24;25;77.9;89;8;90;0;0;85;0.64;1;0;0;32;0;0;0;6;21
131;60.59;588.92;49.35;30.73;0.37;0;382.41;-42.28;24;25;77.9;89;8;90;0;0;85;0.64;1;0;0;32;0;0;0;6;21
131.1;60.83;588.9;49.52;33.41;0.37;0;382.13;-45.65;24;25;77.9;89;8;90;0;0;85;0.64;1;0;0;32;0;0;0;6;21
131.2;61.04;588.89;49.82;33.91;0.32;0;381.88;-49.19;24;25;77.9;89;8;90;0;0;85;0.64;1;0;0;32;0;0;0;6;21
131.3;61.2;588.88;51.02;37.09;0.53;0;381.57;-53.55;24;25;77.9;89;8;90;0;0;85;0.56;1;0;0;32;0;0;0;6;21
131.4;61.43;588.86;51.88;39;0.64;0;381.12;-59.86;24;25;77.9;89;8;90;0;0;85;0.56;1;0;0;32;0;0;0;6;21
131.5;61.69;588.85;51.88;46.88;0.73;0;380.67;-65.72;24;25;77.9;89;8;90;0;0;85;0.56;1;0;0;32;0;0;0;6;21
131.6;62.02;588.83;51.73;52.2;0.65;0;380.22;-70.52;24;25;77.9;89;8;90;0;0;85;0.55;1;0;0;32;0;0;0;6;21
131.7;62.34;588.82;51.4;51.94;0.77;0;379.84;-74.59;24;25;77.9;89;8;90;0;0;85;0.54;1;0;0;32;0;0;0;6;21
131.8;62.63;588.8;51.23;55.18;0.83;0;379.64;-76.94;24;25;77.9;89;8;90;0;0;85;0.54;1;0;0;32;0;0;0;6;21
131.9;62.98;588.79;51.4;56.68;0.8;0;379.46;-79.13;24;25;77.9;89;8;90;0;0;85;0.53;1;0;0;32;0;0;0;6;21
132;63.31;588.77;51.4;56.18;0.8;0;379.31;-80.93;24;25;77.9;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
132.1;63.64;588.76;51.23;59.59;0.81;0;379.14;-82.76;24;25;77.9;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
132.2;64;588.75;51.23;59;0.9;0;378.94;-84.66;24;25;77.9;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
132.3;64.37;588.73;50.81;61.59;0.94;0;378.81;-85.69;24;25;77.9;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
132.4;64.74;588.72;50.06;59.59;0.75;0;378.86;-84.64;24;25;77.9;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
132.5;65.11;588.7;48.74;57.85;0.61;0;379.05;-81.43;24;25;77.9;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
132.6;65.38;588.69;47.38;55.21;0.78;0;379.55;-73.08;24;25;77.9;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
132.7;65.61;588.67;47.08;48.8;0.62;0;380;-66.48;24;25;77.9;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
132.8;65.89;588.66;47.08;44.06;0.47;0;380.35;-64.03;24;25;77.9;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
132.9;66.23;588.65;47.38;39.41;0.49;0;380.64;-61.19;24;25;77.9;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
133;66.52;588.63;47.05;40.3;0.5;0;380.79;-57.44;24;25;77.9;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
133.1;66.71;588.62;47.2;37.18;0.45;0;380.93;-54.42;24;25;77.9;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
133.2;66.89;588.6;47.2;36.46;0.44;0;381.03;-53.12;24;25;77.9;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
133.3;67.09;588.59;47.38;34.61;0.57;0;381.11;-52.01;24;25;77.9;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
133.4;67.29;588.57;47.2;35;0.48;0;381.16;-51.36;24;25;77.9;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
133.5;67.5;588.56;47.33;33.73;0.37;0;381.23;-50.53;24;25;77.9;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
133.6;67.72;588.55;47.64;32.89;0.27;0;381.33;-49.28;24;25;77.9;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6;21
133.7;67.93;588.53;47.81;31.61;0.27;0;381.39;-48.7;24;25;77.89;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6.03;21
133.8;68.1;588.52;47.85;31.34;0.25;0;381.34;-49.7;24;25;77.84;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6.08;21
133.9;68.24;588.5;47.68;32.73;0.31;0;381.27;-50.7;24;25;77.8;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6.13;21
134;68.37;588.49;47.72;34.27;0.26;0;381.17;-51.7;24;25;77.8;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6.18;21
134.1;68.65;588.47;47.98;33.77;0.18;0;381.1;-52.31;24;25;77.8;89;8;90;0;0;85;0.51;1;0;0;32;0;0;0;6.23;21
134.2;68.86;588.46;47.85;33.66;0.33;0;381.1;-52.01;24;25;77.8;89;8;90;0;0;85;0.51;1;0;0;32;0;0;0;6.28;21
134.3;68.98;588.45;47.53;34.27;0.35;0;381.13;-51.28;24;25;77.8;89;8;90;0;0;85;0.51;1;0;0;32;0;0;0;6.33;21
134.4;69.08;588.43;47.53;31.57;0.5;0;381.23;-49.53;24;25;77.8;89;8;90;0;0;85;0.51;1;0;0;32;0;0;0;6.38;21
134.5;69.31;588.42;46.92;31.23;0.45;0;381.33;-48;24;25;77.8;89;8;90;0;0;85;0.51;1;0;0;32;0;0;0;6.43;21
134.6;69.61;588.4;46.28;28.95;0.35;0;381.43;-47;24;25;77.8;89;8;90;0;0;85;0.51;1;0;0;32;0;0;0;6.48;21
134.7;69.79;588.39;46.28;29.84;0.33;0;381.53;-45.93;24;25;77.8;89;8;90;0;0;85;0.51;1;0;0;32;0;0;0;6.5;21
134.8;69.89;588.37;46.28;26.84;0.19;0;381.63;-44.68;24;25;77.8;89;8;90;0;0;85;0.51;1;0;0;32;0;0;0;6.5;21
134.9;69.95;588.36;46.28;27.27;0.27;0;381.73;-43.28;24;25;77.8;89;8;90;0;0;85;0.5;1;0;0;32;0;0;0;6.5;21
135;70.07;588.34;46.28;27.16;0.2;0;381.83;-41.53;24;25;77.8;89;8;90;0;0;85;0.5;1;0;0;32;0;0;0;6.5;21
135.1;70.25;588.33;45.83;24.5;0.25;0;381.93;-39.99;24;25;77.8;89;8;90;0;0;85;0.5;1;0;0;32;0;0;0;6.5;21
135.2;70.39;588.32;45.39;24.73;0.23;0;382.03;-38.94;24;25;77.8;89;8;90;0;0;85;0.5;1;0;0;32;0;0;0;6.5;21
135.3;70.58;588.3;45.35;22.5;0.19;0;382.14;-37.7;24;25;77.8;89;8;90;0;0;85;0.5;1;0;0;32;0;0;0;6.5;21
135.4;70.68;588.29;44.91;23;0.23;0;382.29;-36;24;25;77.8;89;8;90;0;0;85;0.5;1;0;0;32;0;0;0;6.5;21
135.5;70.79;588.27;43.54;22;0.08;0;382.43;-34.44;24;25;77.8;89;8;90;0;0;85;0.5;1;0;0;32;0;0;0;6.5;21
135.6;70.89;588.26;42.89;20.11;0.07;0;382.53;-33.24;24;25;77.8;89;8;90;0;0;85;0.5;1;0;0;32;0;0;0;6.5;21
135.7;71;588.24;41.58;18.61;0.09;0;382.64;-31.67;24;25;77.8;89;8;90;0;0;85;0.49;1;0;0;32;0;0;0;6.5;21
135.8;71.1;588.23;38.94;18.5;0.09;0;382.79;-29.22;24;25;77.8;89;8;90;0;0;85;0.49;1;0;0;32;0;0;0;6.5;21
135.9;71.18;588.22;35.88;16.23;0.08;0;382.96;-26.73;24;25;77.8;89;8;90;0;0;85;0.49;1;0;0;32;0;0;0;6.5;21
136;71.27;588.2;32.08;15.27;0.11;0;383.16;-24.13;24;25;77.8;89;8;90;0;0;85;0.49;1;0;0;32;0;0;0;6.5;21
136.1;71.34;588.19;28.71;11.89;0.06;0;383.4;-20.93;24;25;77.8;89;8;90;0;0;85;0.49;1;0;0;32;0;0;0;6.5;21
136.2;71.4;588.17;25.53;8.45;-0.01;0;383.75;-16.28;24;25;77.8;89;8;90;0;0;85;0.49;1;0;0;32;0;0;0;6.5;21
136.3;71.43;588.16;22.51;6.06;-0.05;0;384.12;-11.53;24;25;77.8;89;8;90;0;0;85;0.49;1;0;0;32;0;0;0;6.5;21
136.4;71.43;588.14;19.77;4.61;-0.07;0;384.52;-6.52;24;25;77.8;89;8;90;0;0;85;0.49;1;0;0;32;0;0;0;6.5;21
136.5;71.5;588.13;17.27;-0.45;-0.21;0;385.02;0.23;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;21
136.6;71.42;588.12;15.47;-4.77;-0.38;0;385.77;11.13;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;21
136.7;71.35;588.1;15.6;-15.39;-0.51;0;386.52;21.42;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;21
136.8;71.13;588.09;15.69;-16.04;-0.67;0;387.27;30.27;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;21
136.9;70.94;588.07;16.03;-24.78;-0.75;0;387.8;36.04;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;21
137;70.71;588.06;17.75;-26.77;-0.75;0;387.8;34.49;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;21
137.1;70.52;588.04;19.7;-26.9;-0.55;0;387.67;31.76;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;21
137.2;70.38;588.03;21.85;-19;-0.51;0;387.22;26.21;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;21
137.3;70.23;588.02;25.83;-15.29;-0.5;0;386.71;19.26;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;21
137.4;70.14;588;27.13;-9.75;-0.33;0;386.06;8.95;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;21
137.5;70.21;587.99;28.68;-4.84;-0.22;0;385.56;1.23;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;21
137.6;70.25;587.97;29.68;-2.41;-0.24;0;385.41;-0.37;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;21
137.7;70.15;587.96;29.68;-1.95;-0.21;0;385.29;-1.43;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;21
137.8;70.15;587.94;29.53;-0.34;-0.24;0;385.24;-1.18;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;21
137.9;70.12;587.93;29.1;-0.22;-0.3;0;385.23;-0.82;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;21
138;70.01;587.92;28.79;-0.22;-0.28;0;385.33;-0.22;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;21
138.1;70.01;587.9;26.89;-1.39;-0.29;0;385.52;1.95;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;21
138.2;70.01;587.89;25.03;-6.05;-0.35;0;385.92;7.85;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;21
138.3;69.88;587.87;25.14;-9.1;-0.5;0;386.19;11.65;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;21
138.4;69.77;587.86;25.46;-9.95;-0.38;0;386.14;10.44;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;21
138.5;69.68;587.84;26.5;-8.89;-0.34;0;386.03;8.64;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;21
138.6;69.68;587.83;27.48;-7.27;-0.38;0;385.78;5.39;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;21
138.7;69.6;587.81;27.96;-2.67;-0.3;0;385.59;2.83;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;20.99
138.8;69.6;587.8;28.68;-2.56;-0.27;0;385.54;1.93;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;20.98
138.9;69.57;587.79;29.38;-2.34;-0.15;0;385.49;0.9;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;20.96
139;69.57;587.77;29.38;-1.93;-0.12;0;385.44;-0.45;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;20.94
139.1;69.6;587.76;29.38;-1.55;-0.19;0;385.4;-1.27;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;20.93
139.2;69.58;587.74;29.2;-1.16;-0.33;0;385.4;-0.82;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;20.91
139.3;69.53;587.73;29.08;-1.78;-0.23;0;385.41;-0.46;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;20.89
139.4;69.45;587.71;28.93;-1.77;-0.07;0;385.46;-0.31;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;20.88
139.5;69.44;587.7;28.6;-1.39;-0.15;0;385.5;0.1;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;20.86
139.6;69.41;587.69;28.32;-2.11;-0.13;0;385.5;1.1;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;20.84
139.7;69.38;587.67;26.72;-1.95;-0.19;0;385.65;3.73;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;20.84
139.8;69.39;587.66;23.02;-3.95;-0.24;0;386.15;10.23;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;20.84
139.9;69.33;587.64;19.52;-10.72;-0.32;0;386.62;16.34;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;20.84
140;69.24;587.63;13.84;-10.12;-0.49;0;387.02;21.54;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;20.84
140.1;69.05;587.61;7.23;-16.55;-0.61;0;387.64;29.93;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;20.84
140.2;68.91;587.6;2.37;-30.15;-0.83;0;388.79;45.87;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;20.84
140.3;68.66;587.59;0;-40.28;-1.15;0;390.13;64.04;24;25;77.8;89;8;90;0;0;85;0.48;1;0;0;32;0;0;0;6.5;20.84
140.4;68.35;587.57;0;-58.6;-1.36;0.78;391.93;87.5;24;25;77.8;89;8;90;0;0;85;0.49;1;0;0;32;0;0;0;6.5;20.84
140.5;67.79;587.56;0;-75.89;-1.8;1;393.3;104.92;24;25;77.8;89;8;90;0;0;85;0.5;1;0;0;32;0;0;0;6.5;20.84
140.6;67.21;587.54;0.66;-85.16;-1.76;1;393.65;108.02;24;25;77.8;89;8;90;0;0;85;0.5;1;0;0;32;0;0;0;6.5;20.84
140.7;66.72;587.53;2.95;-85.22;-1.59;1;393.69;107.02;24;25;77.8;89;8;90;0;0;85;0.51;1;0;0;32;0;0;0;6.5;20.84
140.8;66.19;587.51;4.06;-75.39;-1.54;1;392.99;96.26;24;25;77.8;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6.5;20.84
140.9;65.63;587.5;6.51;-68.78;-1.43;1;392.29;85.79;24;25;77.8;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6.5;20.84
141;65.17;587.49;10.3;-66.13;-1.26;1;391.59;75.99;24;25;77.8;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6.5;20.84
141.1;64.87;587.47;11.81;-51.78;-1.23;1;390.92;66.64;24;25;77.81;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6.5;20.84
141.2;64.57;587.46;11.85;-43;-1.08;1;390.32;58.36;24;25;77.86;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6.5;20.84
141.3;64.23;587.44;11.85;-39.36;-1.05;1;389.9;52.38;24;25;77.9;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6.5;20.84
141.4;63.87;587.43;12.7;-43.23;-0.96;1;389.9;51.98;24;25;77.9;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6.5;20.84
141.5;63.6;587.41;13.38;-41.41;-0.89;1;389.87;51;24;25;77.9;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6.5;20.84
141.6;63.4;587.4;13.55;-39.18;-0.97;1;389.77;48.65;24;25;77.9;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6.5;20.84
141.7;63.05;587.38;13.81;-39.09;-0.92;1;389.63;46.13;24;25;77.9;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6.5;20.83
141.8;62.8;587.37;15.06;-37.41;-0.88;1;389.38;43.18;24;25;77.9;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6.5;20.81
141.9;62.54;587.36;14.95;-35.46;-0.83;1;389.26;41.87;24;25;77.9;89;8;90;0;0;85;0.52;1;0;0;32;0;0;0;6.5;20.79
142;62.38;587.34;13.79;-34.27;-0.79;1;389.46;44.47;24;25;77.9;89;8;90;0;0;85;0.51;1;0;0;32;0;0;0;6.5;20.78
