Time [s];Velocity [km/h];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Heating Power LIN [W];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Heater Voltage [V];Heater Current [A];Ambient Temperature [°C];Coolant Temperature Heatercore [°C];Requested Coolant Temperature [°C];Coolant Temperature Inlet [°C];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C]
56.9;32.19;585;3.15;-56.5;-1.59;1;393.7;27.42;21;21;86.2;100;8;89.5;0;0;0;2.32;1;397;0;26;22;85;22;19.06;22.84
57;31.71;585;3.57;-58;-1.39;1;393.7;27.07;21;21;86.2;100;8;89.5;0;0;0;2.32;1;397;0;26;22;85;22;19.01;22.84
57.1;31.18;585;4.29;-58;-1.19;1;393.65;26.72;21;21;86.2;100;8;89.5;0;0;0;2.32;1;397;0;26;22;85;22;18.96;22.84
57.2;30.75;585;5.6;-58.29;-1.38;1;393.6;26.32;21;21;86.2;100;8;89.5;0;0;0;2.32;1;397;0;26;22;85;22;18.91;22.84
57.3;30.27;585;8.25;-58.5;-1.24;1;393.55;25.52;21;21;86.2;100;8;89.5;0;0;0;2.32;1;397;0;26;22;85;22;18.86;22.84
57.4;29.72;585;11.74;-58.71;-1.31;1;393.45;24.16;21;21;86.2;100;8;89.5;0;0;0;2.32;1;397;0;26;22;85;22;18.81;22.84
57.5;29.37;585;14.53;-50.54;-1.08;1;392.95;17.61;21;21;86.2;100;8;89.5;0;0;0;2.32;1;396.73;0;26;22;85;22;18.76;22.84
57.6;28.97;585;18.07;-38.63;-0.73;1;392.47;11.33;21;21;86.2;100;8;89.5;0;0;0;2.32;1;396.23;0;26;22;85;22;18.71;22.84
57.7;28.71;585;19.45;-29.13;-0.74;1;392.17;7.53;21;21;86.2;100;8;89.5;0;0;0;2.32;1;395.73;0;26;22;85;22;18.66;22.84
57.8;28.49;585;19.63;-21.71;-0.57;1;391.9;4.08;21;21;86.2;100;8;89.5;0;0;0;2.32;1;395.23;0;26;22;85;22;18.61;22.84
57.9;28.29;585;20.87;-23;-0.55;1;391.85;3.83;21;21;86.2;100;8;89.5;0;0;0;2.2;1;395;0;26;22;85;22;18.56;22.84
58;28.09;585;23.22;-22.42;-0.47;0;391.78;3.29;21;21;86.2;100;8;89.5;0;0;0;2.2;1;395;0;26;22;85;22;18.51;22.84
58.1;27.89;585;24.66;-15.42;-0.41;0;391.53;0.14;21;21;86.2;100;8;89.5;0;0;0;2.2;1;394.73;0;26;22;85;22;18.46;22.84
58.2;27.75;585;25.65;-10.49;-0.32;0;391.3;-2.73;21;21;86.2;100;8;89.5;0;0;0;2.2;1;394.23;0;26;22;85;22;18.41;22.84
58.3;27.64;585;25.98;-9.24;-0.32;0;391.25;-3.03;21;21;86.2;100;8;89.5;0;0;0;2.2;1;394;0;26;22;85;22;18.36;22.84
58.4;27.54;585;25.83;-9;-0.21;0;391.2;-3.31;21;21;86.2;100;8;89.5;0;0;0;2.2;1;394;0;26;22;85;22;18.31;22.84
58.5;27.46;585;25.83;-8.5;-0.33;0;391.2;-3.46;21;21;86.2;100;8;89.5;0;0;0;2.2;1;394;0;26;22;85;22;18.26;22.84
58.6;27.36;585;25.9;-8.5;-0.27;0;391.2;-3.65;21;21;86.2;100;8;89.5;0;0;0;2.2;1;394;0;26;22;85;22;18.21;22.84
58.7;27.19;585;26.73;-8.5;-0.24;0;391.15;-4.2;21;21;86.2;100;8;89.5;0;0;0;2.32;1;394;0;26;22;85;22;18.16;22.84
58.8;27.1;585;27.91;-7;-0.32;0;391.09;-4.84;21;21;86.2;100;8;89.5;0;0;0;2.32;1;394;0;26;22;85;22;18.11;22.84
58.9;27.04;585;29.08;-4;-0.2;0;390.94;-6.39;21;21;86.2;100;8;89.5;0;0;0;2.32;1;394;0;26;22;85;22;18.06;22.84
59;26.91;585;30.14;-1.74;-0.3;0;390.8;-7.83;21;21;86.2;100;8;89.5;0;0;0;2.32;1;394;0;26;22;85;22;18.01;22.84
59.1;26.86;585;31.08;0;-0.16;0;390.8;-8.18;21;21;86.2;100;8;89.5;0;0;0;2.32;1;394;0;26;22;85;22;17.96;22.84
59.2;26.83;585;31.55;0;-0.24;0;390.8;-8.52;21;21;86.2;100;8;89.5;0;0;0;2.32;1;394;0;26;22;85;22;17.91;22.84
59.3;26.74;585;31.7;1.19;-0.09;0;390.75;-8.72;21;21;86.2;100;8;89.5;0;0;0;2.32;1;394;0;26;22;85;22;17.86;22.84
59.4;26.74;585;31.97;1.5;-0.19;0;390.69;-9.05;21;21;86.2;100;8;89.5;0;0;0;2.32;1;394;0;26;22;85;22;17.81;22.84
59.5;26.71;585;33.96;2.19;-0.13;0;390.54;-10.6;21;21;86.2;100;8;89.5;0;0;0;2.32;1;393.73;0;26;22;85;22;17.76;22.84
59.6;26.66;585;38.61;4.19;-0.13;0;390.39;-12.19;21;21;86.2;100;8;89.5;0;0;0;2.32;1;393.23;0;26;22;85;22;17.71;22.84
59.7;26.7;585;42.94;6.89;-0.11;0;390.24;-14.09;21;21;86.2;100;8;89.5;0;0;0;2.32;1;393;0;26;22;85;22;17.66;22.84
59.8;26.66;585;47.14;10.19;-0.07;0;390.02;-16.88;21;21;86.2;100;8;89.5;0;0;0;2.32;1;393;0;26;22;85;22;17.61;22.84
59.9;26.72;585;46.98;22.54;0.47;0;389.17;-27.83;21;21;86.2;100;8;89.5;0;0;0;2.32;1;392.45;0;26;22;85;22;17.56;22.84
60;27.02;585;46.99;45.03;0.95;0;388.35;-38.32;21;21;86.2;100;8;89.5;0;0;0;2.32;1;391.45;0;26;22;85;22;17.51;22.84
60.1;27.33;585;46.69;60.54;0.89;0;387.8;-44.57;21;21;86.2;100;8;89.5;0;0;0;2.32;1;390.73;0;26;22;85;22;17.5;22.84
60.2;27.61;585;46.75;68.19;1.12;0;387.28;-50.44;21;21;86.2;100;8;89.5;0;0;0;2.32;1;390.23;0;26;22;85;22;17.5;22.84
60.3;27.95;585;46.8;67.58;1;0;387.08;-52.84;21;21;86.2;100;8;89.5;0;0;0;2.32;1;389.73;0;26;22;85;22;17.5;22.84
60.4;28.27;585;45.84;74.38;1.76;0;386.89;-55.12;21;21;86.2;100;8;89.5;0;0;0;2.32;1;389.23;0;26;22;85;22;17.5;22.84
60.5;28.62;585;48.72;74.5;0.77;0;386.74;-56.37;21;21;86.2;100;8;89.5;0;0;0;2.32;1;389;0;26;22;85;22;17.5;22.84
60.6;29.22;585;48.65;74.08;1;0;386.56;-57.94;21;21;86.2;100;8;89.5;0;0;0;2.32;1;389;0;26;22;85;22;17.5;22.84
60.7;29.7;585;47.5;79.04;0.47;0;386.16;-62.39;21;21;86.2;100;8;89.5;0;0;0;2.32;1;389;0;26;22;85;22;17.5;22.84
60.8;30.05;585;46.83;91.27;1.17;0;385.81;-66.23;21;21;86.2;100;8;89.5;0;0;0;2.32;1;389;0;26;22;85;22;17.5;22.84
60.9;30.5;585;46.75;81;1.3;0;385.91;-64.48;21;21;86.2;100;8;89.5;0;0;0;2.32;1;389;0;26;22;85;22;17.5;22.84
61;30.89;585;46.45;80.84;1.3;0;386;-62.85;21;21;86.2;100;8;89.5;0;0;0;2.32;1;389;0;26;22;85;22;17.5;22.84
61.1;31.3;585;46.01;80.5;1.12;0;386.05;-62.35;21;21;86.2;100;8;89.5;0;0;0;2.4;1;389;0;26;22;85;22;17.46;22.85
61.2;31.82;585;46.23;77.5;1.13;0;386.1;-61.9;21;21;86.2;100;8;89.5;0;0;0;2.41;1;389;0;26;22;85;22;17.41;22.87
61.3;32.26;585;46.13;74.67;1.23;0;386.05;-61.9;21;21;86.2;100;8;89.5;0;0;0;2.41;1;389;0;26;22;85;22;17.36;22.88
61.4;32.62;585;46.01;76.16;1.16;0;386;-61.83;21;21;86.2;100;8;89.5;0;0;0;2.42;1;389;0;26;22;85;22;17.31;22.9
61.5;33.02;585;46.17;73.17;0.96;0;386.05;-61.14;21;21;86.15;100;8;89.5;0;0;0;2.42;1;389;0;26;22;85;22;17.26;22.92
61.6;33.49;585;45.95;71.67;1.14;0;386.1;-60.48;21;21;86.1;100;8;89.5;0;0;0;2.43;1;389;0;26;22;85;22;17.21;22.93
61.7;33.93;585;45.62;71.5;1.07;0;386.1;-60.28;21;21;86.1;100;8;89.5;0;0;0;2.43;1;389;0;26;22;85;22;17.16;22.95
61.8;34.28;585;44.83;69.34;1;0;386.11;-59.91;21;21;86.1;100;8;89.5;0;0;0;2.44;1;389;0;26;22;85;22;17.11;22.97
61.9;34.68;585;44.43;67.66;0.99;0;386.26;-57.76;21;21;86.1;100;8;89.5;0;0;0;2.44;1;389;0;26;22;85;22;17.06;22.98
62;35.01;585;43.8;63.33;0.91;0;386.42;-55.5;21;21;86.1;100;8;89.5;0;0;0;2.44;1;389;0;26;22;85;22;17.01;23
62.1;35.33;585;42.35;58.66;0.93;0;386.67;-52.05;21;21;86.1;100;8;89.5;0;0;0;2.44;1;389.27;0;26.04;22;85;22;17;23
62.2;35.6;585;41.93;52.67;0.79;0;386.93;-48.48;21;21;86.1;100;8;89.5;0;0;0;2.44;1;389.77;0;26.09;22;85;22;17;23
62.3;35.86;585;41.59;44;0.62;0;387.28;-43.73;21;21;86.1;100;8;89.5;0;0;0;2.44;1;390;0;26.14;22;85;22;17;23
62.4;36.01;585;39.37;40.53;0.55;0;387.63;-39.05;21;21;86.1;100;8;89.5;0;0;0;2.44;1;390;0;26.19;22;85;22;17;23
62.5;36.18;585;38.34;36.15;0.42;0;387.98;-35;21;21;86.1;100;8;89.5;0;0;0;2.42;1;390.27;0;26.24;22;85;22;17;23
62.6;36.35;585;37.55;29.38;0.35;0;388.32;-31.12;21;21;86.1;100;8;89.5;0;0;0;2.4;1;390.77;0;26.29;22;85;22;17;23
62.7;36.47;585;35.81;23.18;0.19;0;388.52;-29.02;21;21;86.1;100;8;89.5;0;0;0;2.4;1;391.27;0;26.34;22;85;22;17;23
62.8;36.59;585;34.77;23.5;0.19;0;388.72;-26.86;21;21;86.1;100;8;89.5;0;0;0;2.4;1;391.77;0;26.39;22;85;22;17;23
62.9;36.64;585;34;19.72;0.08;0;388.92;-24.11;21;21;86.1;100;8;89.5;0;0;0;2.4;1;392;0;26.44;22;85;22;17;23
63;36.68;585;33.1;16.72;0.08;0;389.11;-21.49;21;21;86.1;100;8;89.5;0;0;0;2.4;1;392;0;26.49;22;85;22;17;23
63.1;36.7;585;33.1;14.93;0.02;0;389.21;-20.19;21;21;86.1;100;8;89.5;0;0;0;2.4;1;392;0;26.5;22;85;22;16.96;23
63.2;36.73;585;33.4;12.57;-0.02;0;389.31;-18.92;21;21;86.1;100;8;89.5;0;0;0;2.4;1;392;0;26.5;22;85;22;16.91;23
63.3;36.75;585;33.4;10.86;0.1;0;389.41;-18.02;21;21;86.1;100;8;89.5;0;0;0;2.42;1;392;0;26.5;22;85;22;16.86;23
63.4;36.69;585;33.55;10.04;0;0;389.51;-17.11;21;21;86.1;100;8;89.5;0;0;0;2.44;1;392;0;26.5;22;85;22;16.81;23
63.5;36.74;585;33.88;8.54;-0.03;0;389.61;-16.06;21;21;86.1;100;8;89.5;0;0;0;2.44;1;392.27;0;26.5;22;85;22;16.76;23
63.6;36.72;585;33.86;7.5;0.01;0;389.7;-15.04;21;21;86.1;100;8;89.5;0;0;0;2.44;1;392.77;0;26.5;22;85;22;16.71;23
63.7;36.8;585;33.71;6;0.08;0;389.75;-14.34;21;21;86.1;100;8;89.5;0;0;0;2.44;1;393;0;26.5;22;85;22;16.66;23
63.8;36.85;585;33.55;6;0.06;0;389.8;-13.65;21;21;86.1;100;8;89.5;0;0;0;2.44;1;393;0;26.5;22;85;22;16.61;23
63.9;36.82;585;33.4;5.46;0;0;389.85;-13.05;21;21;86.1;100;8;89.5;0;0;0;2.44;1;393;0;26.5;22;85;22;16.56;23
64;36.72;585;33.55;4.5;-0.1;0;389.9;-12.48;21;21;86.1;100;8;89.5;0;0;0;2.44;1;393;0;26.5;22;85;22;16.51;23
64.1;36.73;585;33.74;4;-0.18;0;389.9;-12.28;21;21;86.1;100;8;89.5;0;0;0;2.44;1;393;0;26.5;22;85;22;16.46;23
64.2;36.72;585;33.88;4;-0.04;0;389.9;-12.1;21;21;86.1;100;8;89.5;0;0;0;2.44;1;393;0;26.5;22;85;22;16.41;23
64.3;36.76;585;33.88;4.44;-0.13;0;389.9;-12.15;21;21;86.1;100;8;89.5;0;0;0;2.36;1;393;0;26.5;22;85;22;16.36;23
64.4;36.66;585;34.03;4.5;-0.02;0;389.9;-12.24;21;21;86.1;100;8;89.5;0;0;0;2.36;1;393;0;26.5;22;85;22;16.31;23
64.5;36.56;585;34.74;5;-0.05;0;389.9;-12.69;21;21;86.1;100;8;89.5;0;0;0;2.36;1;393;0;26.5;22;85;22;16.26;23
64.6;36.58;585;36.09;5.08;0;0;389.9;-13.16;21;21;86.1;100;8;89.5;0;0;0;2.36;1;393;0;26.5;22;85;22;16.21;23
64.7;36.57;585;36.95;6.5;-0.07;0;389.85;-13.86;21;21;86.1;100;8;89.5;0;0;0;2.36;1;393;0;26.5;22;85;22;16.16;23
64.8;36.59;585;37.3;6.72;-0.04;0;389.79;-14.59;21;21;86.1;100;8;89.5;0;0;0;2.36;1;393;0;26.5;22;85;22;16.11;23
64.9;36.52;585;37.45;9.76;-0.1;0;389.69;-15.64;21;21;86.1;100;8;89.5;0;0;0;2.36;1;393;0;26.5;22;85;22;16.06;23
65;36.48;585;38.3;10.5;0.03;0;389.6;-16.67;21;21;86.1;100;8;89.5;0;0;0;2.36;1;393;0;26.5;22;85;22;16.01;23
65.1;36.46;585;39.3;11;0.07;0;389.55;-17.52;21;21;86.1;100;8;89.5;0;0;0;2.36;1;392.73;0;26.5;22;85;22;16;23
65.2;36.51;585;39.93;11.63;0.12;0;389.5;-18.35;21;21;86.1;100;8;89.5;0;0;0;2.36;1;392.23;0;26.5;22;85;22;16;23
65.3;36.52;585;39.93;12.68;0.08;0;389.45;-18.9;21;21;86.1;100;8;89.5;0;0;0;2.36;1;392;0;26.5;22;85;22;16;23
65.4;36.55;585;39.75;14;0.03;0;389.39;-19.49;21;21;86.1;100;8;89.5;0;0;0;2.36;1;392;0;26.5;22;85;22;16;23
65.5;36.59;585;39.75;14.67;0.12;0;389.29;-20.54;21;21;86.1;100;8;89.5;0;0;0;2.36;1;392;0;26.5;22;85;22;16;23
65.6;36.67;585;39.6;15.5;0.03;0;389.2;-21.5;21;21;86.1;100;8;89.5;0;0;0;2.36;1;392;0;26.5;22;85;22;16;23
65.7;36.66;585;39.48;15.68;0.04;0;389.2;-21.5;21;21;86.1;100;8;89.5;0;0;0;2.36;1;392;0;26.5;22;85;22;16;23
65.8;36.73;585;39.3;16.5;0.04;0;389.2;-21.44;21;21;86.1;100;8;89.5;0;0;0;2.36;1;392;0;26.5;22;85;22;16;23
65.9;36.73;585;38.83;15.5;0;0;389.25;-20.79;21;21;86.1;100;8;89.5;0;0;0;2.32;1;392;0;26.5;22;85;22;16;23
66;36.78;585;38.76;14.71;0;0;389.3;-20.16;21;21;86.1;100;8;89.5;0;0;0;2.32;1;392;0;26.5;22;85;22;16;23
66.1;36.81;585;38.59;14;0.12;0;389.3;-19.66;21;21;86.1;100;8;89.5;0;0;0;2.32;1;392;0;26.5;22;85;22;15.96;23
66.2;36.89;585;38.23;13.79;0.03;0;389.3;-19.19;21;21;86.1;100;8;89.5;0;0;0;2.32;1;392;0;26.5;22;85;22;15.91;23
66.3;36.88;585;36.97;13.02;0.13;0;389.35;-19.04;21;21;86.1;100;8;89.5;0;0;0;2.32;1;392;0;26.5;22;85;22;15.86;23
66.4;36.76;585;35.65;12.98;0.02;0;389.41;-18.74;21;21;86.1;100;8;89.5;0;0;0;2.32;1;392;0;26.5;22;85;22;15.81;23
66.5;36.83;585;35.58;10.48;0;0;389.51;-16.89;21;21;86.1;100;8;89.5;0;0;0;2.31;1;392.27;0;26.5;22;85;22;15.76;23
66.6;36.95;585;34.8;8.26;0.17;0;389.6;-15.19;21;21;86.1;100;8;89.5;0;0;0;2.31;1;392.77;0;26.5;22;85;22;15.71;23
66.7;37.01;585;33.35;8.72;0.02;0;389.65;-15.09;21;21;86.1;100;8;89.5;0;0;0;2.3;1;393;0;26.5;22;85;22;15.66;23
66.8;36.93;585;31.45;8.28;0.02;0;389.7;-14.92;21;21;86.1;100;8;89.5;0;0;0;2.29;1;393;0;26.5;22;85;22;15.61;23
66.9;36.88;585;28.79;6.71;-0.04;0;389.75;-13.97;21;21;86.1;100;8;89.5;0;0;0;2.28;1;393;0;26.5;22;85;22;15.56;23
67;36.82;585;28.22;6.31;-0.05;0;389.81;-12.95;21;21;86.1;100;8;89.5;0;0;0;2.27;1;393;0;26.5;22;85;22;15.51;23
67.1;36.89;585;27.53;4.2;-0.02;0;389.96;-11.25;21;21;86.1;100;8;89.5;0;0;0;2.27;1;393;0;26.5;22;85;22;15.5;23
67.2;36.88;585;25.92;2.5;-0.05;0;390.11;-9.59;21;21;86.1;100;8;89.5;0;0;0;2.26;1;393;0;26.5;22;85;22;15.5;23
67.3;36.82;585;22.97;0.66;-0.16;0;390.21;-8.39;21;21;86.1;100;8;89.5;0;0;0;2.25;1;393;0;26.5;22;85;22;15.5;23
67.4;36.72;585;16.8;-1.66;-0.25;0;390.35;-6.65;21;21;86.1;100;8;89.5;0;0;0;2.24;1;393;0;26.5;22;85;22;15.5;23
67.5;36.56;585;10.11;-9.83;-0.41;0;390.95;0.8;21;21;86.1;100;8;89.5;0;0;0;2.24;1;393.54;0;26.5;22;85;22;15.5;23
67.6;36.46;585;7.12;-20.15;-0.61;0;391.57;8.45;21;21;86.1;100;8;89.5;0;0;0;2.24;1;394.54;0;26.5;22;85;22;15.5;23
67.7;36.26;585;5.69;-35.34;-0.81;0;392.37;18.2;21;21;86.1;100;8;89.5;0;0;0;2.24;1;395.27;0;26.5;22;85;22;15.5;23
67.8;35.88;585;5.28;-48.36;-1.04;0;393.14;27.63;21;21;86.1;100;8;89.5;0;0;0;2.24;1;395.77;0;26.5;22;85;22;15.5;23
67.9;35.35;585;5.2;-62.49;-1.36;1;393.64;33.79;21;21;86.1;100;8;89.5;0;0;0;2.24;1;396.27;0;26.5;22;85;22;15.5;23
68;34.84;585;5.33;-73.32;-1.46;1;394.1;39.28;21;21;86.1;100;8;89.5;0;0;0;2.24;1;396.77;0;26.5;22;85;22;15.5;23
68.1;34.31;585;5.33;-69;-1.39;1;394.05;37.88;21;21;86.1;100;8;89.5;0;0;0;2.24;1;397;0;26.5;22;85;22;15.46;23
68.2;33.8;585;5.42;-69;-1.43;1;394;36.51;21;21;86.1;100;8;89.5;0;0;0;2.24;1;397;0;26.5;22;85;22;15.41;23
68.3;33.29;585;5.48;-68.1;-1.41;1;393.95;35.51;21;21;86.1;100;8;89.5;0;0;0;2.24;1;397;0;26.5;22;85;22;15.36;23
68.4;32.74;585;5.48;-67.55;-1.41;1;393.9;34.54;21;21;86.1;100;8;89.5;0;0;0;2.24;1;397;0;26.5;22;85;22;15.31;23
68.5;32.23;585;5.65;-68;-1.37;1;393.85;33.84;21;21;86.1;100;8;89.5;0;0;0;2.23;1;397;0;26.5;22;85;22;15.26;23
68.6;31.71;585;5.65;-68.05;-1.39;1;393.8;33.13;21;21;86.1;100;8;89.5;0;0;0;2.23;1;397;0;26.5;22;85;22;15.21;23
68.7;31.23;585;5.8;-67.55;-1.41;1;393.75;32.33;21;21;86.1;100;8;89.5;0;0;0;2.22;1;397;0;26.5;22;85;22;15.16;23
68.8;30.65;585;6.03;-67.5;-1.42;1;393.7;31.48;21;21;86.1;100;8;89.5;0;0;0;2.21;1;397;0;26.5;22;85;22;15.11;23
68.9;30.19;585;6.31;-66.55;-1.31;1;393.65;30.13;21;21;86.1;100;8;89.5;0;0;0;2.21;1;397;0;26.5;22;85;22;15.06;23
69;29.66;585;7.27;-65.98;-1.34;1;393.59;28.74;21;21;86.1;100;8;89.5;0;0;0;2.2;1;397;0;26.5;22;85;22;15.01;23
69.1;29.17;585;7.71;-63.48;-1.27;1;393.44;26.89;21;21;86.1;100;8;89.5;0;0;0;2.2;1;396.73;0;26.5;22;85;22;15;23
69.2;28.73;585;7.98;-61.01;-1.25;1;393.3;25.13;21;21;86.1;100;8;89.5;0;0;0;2.2;1;396.23;0;26.5;22;85;22;15;23
69.3;28.24;585;8.2;-61;-1.24;1;393.25;24.28;21;21;86.1;100;8;89.5;0;0;0;2.2;1;396;0;26.5;22;85;22;15;23
69.4;27.78;585;8.63;-60;-1.3;1;393.19;23.33;21;21;86.1;100;8;89.5;0;0;0;2.2;1;396;0;26.5;22;85;22;15;23
69.5;27.32;585;9.58;-58;-1.16;1;393.04;21.38;21;21;86.1;100;8;89.5;0;0;0;2.2;1;396;0;26.5;22;85;22;15;23
69.6;26.83;585;10.42;-55.5;-1.2;1;392.88;19.38;21;21;86.1;100;8;89.5;0;0;0;2.2;1;396;0;26.5;22;85;22;15;23
69.7;26.4;585;12.68;-53.03;-1.06;1;392.68;16.93;21;21;86.1;100;8;89.5;0;0;0;2.2;1;396;0;26.5;22;85;22;15;23
69.8;26.06;585;13.25;-46.6;-0.96;1;392.49;14.6;21;21;86.1;100;8;89.5;0;0;0;2.2;1;396;0;26.5;22;85;22;15;23
69.9;25.7;585;13.75;-43.03;-0.99;1;392.39;13.45;21;21;86.1;100;8;89.5;0;0;0;2.28;1;395.73;0;26.5;22;85;22;15;23
70;25.34;585;14.35;-42.56;-0.91;1;392.3;12.33;21;21;86.1;100;8;89.5;0;0;0;2.27;1;395.23;0;26.5;22;85;22;15;23
70.1;25.05;585;14.5;-41;-0.89;1;392.25;11.48;21;21;86.1;100;8;89.5;0;0;0;2.27;1;395.27;0;26.5;22;85;22;14.96;22.99
70.2;24.75;585;14.5;-40;-0.84;1;392.2;10.67;21;21;86.1;100;8;89.5;0;0;0;2.26;1;395.77;0;26.5;22;85;22;14.91;22.98
70.3;24.41;585;14.5;-40.5;-0.93;1;392.15;10.32;21;21;86.1;100;8;89.5;0;0;0;2.26;1;395.73;0;26.5;22;85;22;14.86;22.96
70.4;24.08;585;14.5;-39.92;-0.86;1;392.1;10;21;21;86.1;100;8;89.5;0;0;0;2.25;1;395.23;0;26.5;22;85;22;14.81;22.94
70.5;23.78;585;14.35;-40.38;-0.91;1;392.1;9.95;21;21;86.1;100;8;89.5;0;0;0;2.25;1;395;0;26.5;22;85;22;14.76;22.93
70.6;23.41;585;14.18;-40.62;-0.91;1;392.1;9.89;21;21;86.1;100;8;89.5;0;0;0;2.24;1;395;0;26.5;22;85;22;14.71;22.91
70.7;23.08;585;14.03;-41;-0.83;1;392.1;9.74;21;21;86.1;100;8;89.5;0;0;0;2.24;1;395;0;26.5;22;85;22;14.66;22.89
70.8;22.83;585;13.8;-41.5;-0.87;1;392.1;9.66;21;21;86.1;100;8;89.5;0;0;0;2.25;1;395;0;26.5;22;85;22;14.61;22.88
70.9;22.44;585;12.99;-42.38;-1.01;1;392.15;10.31;21;21;86.1;100;8;89.5;0;0;0;2.25;1;395;0;26.5;22;85;22;14.56;22.86
71;22.13;585;11.95;-45.65;-0.93;1;392.2;10.94;21;21;86.1;100;8;89.5;0;0;0;2.26;1;395;0;26.5;22;85;22;14.51;22.84
71.1;21.78;585;11.7;-48.88;-0.96;1;392.25;11.34;21;21;86.1;100;8;89.5;0;0;0;2.26;1;395.27;0;26.5;22;85;22;14.5;22.84
71.2;21.39;585;11.53;-50.5;-1.02;1;392.3;11.67;21;21;86.1;100;8;89.5;0;0;0;2.27;1;395.77;0;26.5;22;85;22;14.5;22.84
71.3;20.97;585;11.4;-50;-1.06;1;392.25;11.32;21;21;86.1;100;8;89.5;0;0;0;2.27;1;395.73;0;26.5;22;85;22;14.5;22.84
71.4;20.58;585;10.07;-50.38;-1.1;1;392.21;11.1;21;21;86.1;100;8;89.5;0;0;0;2.28;1;395.23;0;26.5;22;85;22;14.5;22.84
71.5;20.24;585;9.15;-53.92;-1.19;1;392.31;12.2;21;21;86.1;100;8;89.5;0;0;0;2.28;1;395.27;0;26.5;22;85;22;14.5;22.84
71.6;19.83;585;7.32;-58.15;-1.14;1;392.4;13.23;21;21;86.1;100;8;89.5;0;0;0;2.27;1;395.77;0;26.5;22;85;22;14.5;22.84
71.7;19.36;585;7.05;-62.27;-1.26;1;392.45;13.53;21;21;86.1;100;8;89.5;0;0;0;2.27;1;396;0;26.5;22;85;22;14.5;22.84
71.8;18.91;585;7.05;-64.62;-1.35;1;392.5;13.77;21;21;86.1;100;8;89.5;0;0;0;2.26;1;396;0;26.5;22;85;22;14.5;22.84
71.9;18.42;585;6.51;-64;-1.34;1;392.45;13.37;21;21;86.1;100;8;89.5;0;0;0;2.26;1;396;0;26.5;22;85;22;14.5;22.84
72;17.93;585;5.98;-64.38;-1.39;1;392.4;12.97;21;21;86.1;100;8;89.5;0;0;0;2.25;1;396;0;26.5;22;85;22;14.5;22.84
72.1;17.41;585;5.98;-67.77;-1.39;1;392.4;12.67;21;21;86.1;100;8;89.5;0;0;0;2.25;1;396;0;26.5;22;85;22;14.5;22.84
72.2;16.9;585;6.13;-67.77;-1.4;1;392.4;12.33;21;21;86.1;100;8;89.5;0;0;0;2.24;1;396;0;26.5;22;85;22;14.5;22.84
72.3;16.43;585;6.13;-66.73;-1.35;1;392.35;11.53;21;21;86.1;100;8;89.5;0;0;0;2.24;1;396;0;26.5;22;85;22;14.5;22.84
72.4;15.92;585;6.25;-66.62;-1.32;1;392.29;10.72;21;21;86.1;100;8;89.5;0;0;0;2.25;1;396;0;26.5;22;85;22;14.5;22.84
72.5;15.4;585;6.73;-66.12;-1.38;1;392.19;9.82;21;21;86.1;100;8;89.5;0;0;0;2.25;1;395.73;0;26.5;22;85;22;14.5;22.84
72.6;14.89;585;8.31;-65.38;-1.3;1;392.08;8.78;21;21;86.1;100;8;89.5;0;0;0;2.26;1;395.23;0;26.5;22;85;22;14.5;22.84
72.7;14.4;585;11.4;-61.73;-1.22;1;391.88;6.23;21;21;86.1;100;8;89.5;0;0;0;2.26;1;395;0;26.5;22;85;22;14.5;22.84
72.8;13.96;585;17.59;-50.69;-1.07;1;391.68;3.64;21;21;86.1;100;8;89.5;0;0;0;2.27;1;395;0;26.5;22;85;22;14.5;22.84
72.9;13.63;585;25.34;-38.59;-0.85;1;391.48;0.69;21;21;86.1;100;8;89.5;0;0;0;2.27;1;394.73;0;26.5;22;85;22;14.5;22.84
73;13.39;585;27.82;-28.4;-0.6;1;391.28;-2.23;21;21;86.1;100;8;89.5;0;0;0;2.28;1;394.23;0;26.5;22;85;22;14.5;22.84
73.1;13.17;585;29.37;-17.39;-0.42;1;391.03;-4.88;21;21;86.1;100;8;89.5;0;0;0;2.28;1;394;0;26.5;22;85;22;14.46;22.84
73.2;13.02;585;32.17;-6.8;-0.21;1;390.8;-7.34;21;21;86.1;100;8;89.5;0;0;0;2.28;1;394;0;26.5;22;85;22;14.41;22.84
73.3;12.95;585;35.27;-0.49;-0.16;0;390.75;-7.84;21;21;86.1;100;8;89.5;0;0;0;2.28;1;394;0;26.5;22;85;22;14.36;22.84
73.4;12.89;585;38.37;0.2;-0.19;0;390.69;-8.41;21;21;86.1;100;8;89.5;0;0;0;2.28;1;394;0;26.5;22;85;22;14.31;22.84
73.5;12.86;585;40.23;1.4;-0.15;0;390.59;-9.61;21;21;86.1;100;8;89.5;0;0;0;2.28;1;393.73;0;26.5;22;85;22;14.26;22.84
